"pid","did","lptime","pborough","cnt"
151,163,9,"""Manhattan""",20
151,163,10,"""Manhattan""",25
151,163,11,"""Manhattan""",13
151,163,12,"""Manhattan""",18
151,163,13,"""Manhattan""",26
151,163,14,"""Manhattan""",24
151,163,18,"""Manhattan""",14
151,166,7,"""Manhattan""",19
151,166,8,"""Manhattan""",46
151,166,9,"""Manhattan""",39
151,166,10,"""Manhattan""",39
151,166,11,"""Manhattan""",37
151,166,12,"""Manhattan""",45
151,166,13,"""Manhattan""",51
151,166,14,"""Manhattan""",52
151,166,15,"""Manhattan""",41
151,166,16,"""Manhattan""",65
151,166,17,"""Manhattan""",56
151,166,18,"""Manhattan""",37
151,166,19,"""Manhattan""",25
151,166,20,"""Manhattan""",16
151,170,12,"""Manhattan""",12
151,229,17,"""Manhattan""",11
151,230,7,"""Manhattan""",12
151,230,8,"""Manhattan""",13
151,230,10,"""Manhattan""",12
151,230,16,"""Manhattan""",11
151,234,11,"""Manhattan""",12
151,236,6,"""Manhattan""",15
151,236,7,"""Manhattan""",46
151,236,8,"""Manhattan""",48
151,236,9,"""Manhattan""",64
151,236,10,"""Manhattan""",58
151,236,11,"""Manhattan""",52
151,236,12,"""Manhattan""",52
151,236,13,"""Manhattan""",42
151,236,14,"""Manhattan""",57
151,236,15,"""Manhattan""",40
151,236,16,"""Manhattan""",34
151,236,17,"""Manhattan""",39
151,236,18,"""Manhattan""",31
151,236,19,"""Manhattan""",12
151,236,20,"""Manhattan""",18
151,236,21,"""Manhattan""",12
151,236,22,"""Manhattan""",11
151,237,7,"""Manhattan""",19
151,237,8,"""Manhattan""",27
151,237,9,"""Manhattan""",23
151,237,10,"""Manhattan""",26
151,237,11,"""Manhattan""",29
151,237,12,"""Manhattan""",23
151,237,13,"""Manhattan""",25
151,237,14,"""Manhattan""",18
151,237,15,"""Manhattan""",14
151,237,18,"""Manhattan""",13
151,238,0,"""Manhattan""",12
151,238,6,"""Manhattan""",21
151,238,7,"""Manhattan""",43
151,238,8,"""Manhattan""",86
151,238,9,"""Manhattan""",67
151,238,10,"""Manhattan""",75
151,238,11,"""Manhattan""",80
151,238,12,"""Manhattan""",81
151,238,13,"""Manhattan""",107
151,238,14,"""Manhattan""",111
151,238,15,"""Manhattan""",110
151,238,16,"""Manhattan""",128
151,238,17,"""Manhattan""",108
151,238,18,"""Manhattan""",89
151,238,19,"""Manhattan""",59
151,238,20,"""Manhattan""",44
151,238,21,"""Manhattan""",30
151,238,22,"""Manhattan""",18
151,238,23,"""Manhattan""",12
151,239,6,"""Manhattan""",14
151,239,7,"""Manhattan""",62
151,239,8,"""Manhattan""",62
151,239,9,"""Manhattan""",95
151,239,10,"""Manhattan""",91
151,239,11,"""Manhattan""",96
151,239,12,"""Manhattan""",118
151,239,13,"""Manhattan""",107
151,239,14,"""Manhattan""",110
151,239,15,"""Manhattan""",104
151,239,16,"""Manhattan""",98
151,239,17,"""Manhattan""",111
151,239,18,"""Manhattan""",91
151,239,19,"""Manhattan""",41
151,239,20,"""Manhattan""",37
151,239,21,"""Manhattan""",34
151,239,22,"""Manhattan""",21
151,239,23,"""Manhattan""",17
151,244,6,"""Manhattan""",11
151,244,7,"""Manhattan""",12
151,244,9,"""Manhattan""",12
151,244,10,"""Manhattan""",12
151,244,17,"""Manhattan""",11
151,262,14,"""Manhattan""",13
151,263,7,"""Manhattan""",15
151,263,8,"""Manhattan""",14
151,263,9,"""Manhattan""",13
151,263,10,"""Manhattan""",16
151,263,11,"""Manhattan""",13
151,263,12,"""Manhattan""",14
151,263,13,"""Manhattan""",23
151,263,14,"""Manhattan""",12
151,263,16,"""Manhattan""",13
151,263,18,"""Manhattan""",11
151,263,20,"""Manhattan""",13
152,116,15,"""Manhattan""",12
152,152,16,"""Manhattan""",12
152,166,12,"""Manhattan""",11
152,166,17,"""Manhattan""",14
152,238,7,"""Manhattan""",11
158,13,15,"""Manhattan""",12
158,48,0,"""Manhattan""",15
158,48,2,"""Manhattan""",11
158,48,16,"""Manhattan""",14
158,48,18,"""Manhattan""",11
158,48,21,"""Manhattan""",13
158,48,22,"""Manhattan""",19
158,48,23,"""Manhattan""",12
158,50,1,"""Manhattan""",11
158,50,20,"""Manhattan""",13
158,50,23,"""Manhattan""",12
158,68,0,"""Manhattan""",21
158,68,1,"""Manhattan""",23
158,68,2,"""Manhattan""",14
158,68,8,"""Manhattan""",11
158,68,9,"""Manhattan""",20
158,68,10,"""Manhattan""",11
158,68,11,"""Manhattan""",12
158,68,12,"""Manhattan""",11
158,68,13,"""Manhattan""",14
158,68,14,"""Manhattan""",11
158,68,15,"""Manhattan""",11
158,68,16,"""Manhattan""",19
158,68,17,"""Manhattan""",16
158,68,18,"""Manhattan""",12
158,68,19,"""Manhattan""",19
158,68,20,"""Manhattan""",16
158,68,21,"""Manhattan""",20
158,68,22,"""Manhattan""",19
158,68,23,"""Manhattan""",18
158,79,0,"""Manhattan""",34
158,79,1,"""Manhattan""",36
158,79,2,"""Manhattan""",22
158,79,15,"""Manhattan""",15
158,79,17,"""Manhattan""",13
158,79,18,"""Manhattan""",15
158,79,19,"""Manhattan""",18
158,79,20,"""Manhattan""",20
158,79,21,"""Manhattan""",17
158,79,22,"""Manhattan""",21
158,79,23,"""Manhattan""",24
158,87,2,"""Manhattan""",12
158,90,0,"""Manhattan""",17
158,90,1,"""Manhattan""",21
158,90,2,"""Manhattan""",11
158,90,8,"""Manhattan""",12
158,90,10,"""Manhattan""",17
158,90,11,"""Manhattan""",14
158,90,12,"""Manhattan""",12
158,90,13,"""Manhattan""",16
158,90,14,"""Manhattan""",15
158,90,15,"""Manhattan""",14
158,90,16,"""Manhattan""",11
158,90,17,"""Manhattan""",14
158,90,18,"""Manhattan""",11
158,90,19,"""Manhattan""",13
158,90,20,"""Manhattan""",14
158,90,21,"""Manhattan""",15
158,90,22,"""Manhattan""",14
158,90,23,"""Manhattan""",18
158,107,0,"""Manhattan""",15
158,107,1,"""Manhattan""",20
158,107,19,"""Manhattan""",12
158,107,20,"""Manhattan""",13
158,107,21,"""Manhattan""",14
158,107,23,"""Manhattan""",20
158,113,13,"""Manhattan""",15
158,113,15,"""Manhattan""",14
158,113,16,"""Manhattan""",13
158,113,17,"""Manhattan""",15
158,113,18,"""Manhattan""",14
158,113,19,"""Manhattan""",14
158,113,20,"""Manhattan""",11
158,114,0,"""Manhattan""",12
158,114,11,"""Manhattan""",11
158,114,23,"""Manhattan""",12
158,137,0,"""Manhattan""",11
158,137,1,"""Manhattan""",11
158,143,19,"""Manhattan""",11
158,144,13,"""Manhattan""",17
158,144,18,"""Manhattan""",12
158,148,0,"""Manhattan""",11
158,148,1,"""Manhattan""",11
158,148,20,"""Manhattan""",11
158,148,23,"""Manhattan""",12
158,158,0,"""Manhattan""",14
158,158,1,"""Manhattan""",11
158,158,10,"""Manhattan""",12
158,158,14,"""Manhattan""",11
158,158,15,"""Manhattan""",11
158,158,18,"""Manhattan""",13
158,158,20,"""Manhattan""",13
158,158,23,"""Manhattan""",13
158,161,7,"""Manhattan""",16
158,161,8,"""Manhattan""",12
158,170,0,"""Manhattan""",23
158,170,1,"""Manhattan""",17
158,170,10,"""Manhattan""",12
158,170,20,"""Manhattan""",11
158,170,21,"""Manhattan""",15
158,186,1,"""Manhattan""",11
158,186,11,"""Manhattan""",13
158,186,15,"""Manhattan""",14
158,186,19,"""Manhattan""",11
158,186,21,"""Manhattan""",13
158,211,12,"""Manhattan""",13
158,211,14,"""Manhattan""",19
158,211,15,"""Manhattan""",19
158,211,16,"""Manhattan""",11
158,211,17,"""Manhattan""",13
158,211,19,"""Manhattan""",11
158,230,16,"""Manhattan""",13
158,230,18,"""Manhattan""",15
158,230,19,"""Manhattan""",13
158,231,0,"""Manhattan""",27
158,231,1,"""Manhattan""",16
158,231,2,"""Manhattan""",11
158,231,8,"""Manhattan""",20
158,231,10,"""Manhattan""",12
158,231,11,"""Manhattan""",12
158,231,13,"""Manhattan""",17
158,231,14,"""Manhattan""",21
158,231,15,"""Manhattan""",29
158,231,16,"""Manhattan""",21
158,231,17,"""Manhattan""",20
158,231,18,"""Manhattan""",21
158,231,19,"""Manhattan""",19
158,231,20,"""Manhattan""",20
158,231,21,"""Manhattan""",17
158,231,22,"""Manhattan""",11
158,231,23,"""Manhattan""",20
158,234,0,"""Manhattan""",11
158,234,1,"""Manhattan""",15
158,234,8,"""Manhattan""",11
158,234,9,"""Manhattan""",18
158,234,11,"""Manhattan""",18
158,234,12,"""Manhattan""",12
158,234,13,"""Manhattan""",17
158,234,14,"""Manhattan""",11
158,234,15,"""Manhattan""",13
158,234,16,"""Manhattan""",13
158,234,17,"""Manhattan""",13
158,234,18,"""Manhattan""",15
158,234,20,"""Manhattan""",17
158,234,21,"""Manhattan""",11
158,238,0,"""Manhattan""",11
158,246,9,"""Manhattan""",14
158,246,11,"""Manhattan""",14
158,246,14,"""Manhattan""",17
158,246,15,"""Manhattan""",16
158,246,16,"""Manhattan""",17
158,246,17,"""Manhattan""",17
158,246,18,"""Manhattan""",24
158,246,19,"""Manhattan""",13
158,246,20,"""Manhattan""",13
158,246,21,"""Manhattan""",11
158,246,22,"""Manhattan""",14
158,246,23,"""Manhattan""",15
158,249,0,"""Manhattan""",18
158,249,1,"""Manhattan""",19
158,249,2,"""Manhattan""",13
158,249,13,"""Manhattan""",12
158,249,14,"""Manhattan""",11
158,249,15,"""Manhattan""",15
158,249,16,"""Manhattan""",15
158,249,17,"""Manhattan""",13
158,249,18,"""Manhattan""",14
158,249,19,"""Manhattan""",21
158,249,20,"""Manhattan""",14
158,249,21,"""Manhattan""",16
158,249,22,"""Manhattan""",16
158,249,23,"""Manhattan""",24
158,263,23,"""Manhattan""",11
161,1,13,"""Manhattan""",12
161,1,15,"""Manhattan""",13
161,1,16,"""Manhattan""",11
161,1,17,"""Manhattan""",11
161,7,18,"""Manhattan""",11
161,7,19,"""Manhattan""",11
161,7,21,"""Manhattan""",14
161,7,22,"""Manhattan""",11
161,13,9,"""Manhattan""",15
161,13,10,"""Manhattan""",14
161,13,11,"""Manhattan""",16
161,13,12,"""Manhattan""",21
161,13,13,"""Manhattan""",25
161,13,14,"""Manhattan""",26
161,13,15,"""Manhattan""",18
161,13,16,"""Manhattan""",19
161,13,17,"""Manhattan""",19
161,13,18,"""Manhattan""",22
161,13,19,"""Manhattan""",14
161,33,18,"""Manhattan""",16
161,33,20,"""Manhattan""",11
161,41,13,"""Manhattan""",11
161,41,14,"""Manhattan""",19
161,41,17,"""Manhattan""",15
161,41,19,"""Manhattan""",24
161,42,17,"""Manhattan""",16
161,42,20,"""Manhattan""",11
161,43,8,"""Manhattan""",21
161,43,9,"""Manhattan""",21
161,43,10,"""Manhattan""",37
161,43,11,"""Manhattan""",44
161,43,12,"""Manhattan""",50
161,43,13,"""Manhattan""",67
161,43,14,"""Manhattan""",62
161,43,15,"""Manhattan""",44
161,43,16,"""Manhattan""",67
161,43,17,"""Manhattan""",42
161,43,18,"""Manhattan""",42
161,43,19,"""Manhattan""",41
161,43,20,"""Manhattan""",18
161,43,22,"""Manhattan""",18
161,48,0,"""Manhattan""",18
161,48,8,"""Manhattan""",18
161,48,9,"""Manhattan""",17
161,48,10,"""Manhattan""",28
161,48,11,"""Manhattan""",57
161,48,12,"""Manhattan""",62
161,48,13,"""Manhattan""",79
161,48,14,"""Manhattan""",78
161,48,15,"""Manhattan""",82
161,48,16,"""Manhattan""",114
161,48,17,"""Manhattan""",148
161,48,18,"""Manhattan""",122
161,48,19,"""Manhattan""",92
161,48,20,"""Manhattan""",66
161,48,21,"""Manhattan""",50
161,48,22,"""Manhattan""",45
161,48,23,"""Manhattan""",39
161,50,9,"""Manhattan""",15
161,50,10,"""Manhattan""",17
161,50,11,"""Manhattan""",27
161,50,12,"""Manhattan""",30
161,50,13,"""Manhattan""",28
161,50,14,"""Manhattan""",25
161,50,15,"""Manhattan""",35
161,50,16,"""Manhattan""",32
161,50,17,"""Manhattan""",50
161,50,18,"""Manhattan""",38
161,50,19,"""Manhattan""",39
161,50,20,"""Manhattan""",25
161,50,21,"""Manhattan""",16
161,50,22,"""Manhattan""",11
161,68,0,"""Manhattan""",11
161,68,5,"""Manhattan""",21
161,68,7,"""Manhattan""",19
161,68,8,"""Manhattan""",21
161,68,9,"""Manhattan""",22
161,68,10,"""Manhattan""",42
161,68,11,"""Manhattan""",59
161,68,12,"""Manhattan""",69
161,68,13,"""Manhattan""",75
161,68,14,"""Manhattan""",64
161,68,15,"""Manhattan""",75
161,68,16,"""Manhattan""",73
161,68,17,"""Manhattan""",82
161,68,18,"""Manhattan""",65
161,68,19,"""Manhattan""",60
161,68,20,"""Manhattan""",38
161,68,21,"""Manhattan""",28
161,68,22,"""Manhattan""",17
161,68,23,"""Manhattan""",14
161,74,13,"""Manhattan""",11
161,74,14,"""Manhattan""",13
161,74,16,"""Manhattan""",12
161,74,17,"""Manhattan""",12
161,74,18,"""Manhattan""",15
161,75,7,"""Manhattan""",11
161,75,10,"""Manhattan""",11
161,75,12,"""Manhattan""",17
161,75,13,"""Manhattan""",21
161,75,14,"""Manhattan""",22
161,75,15,"""Manhattan""",20
161,75,16,"""Manhattan""",28
161,75,17,"""Manhattan""",31
161,75,18,"""Manhattan""",33
161,75,19,"""Manhattan""",33
161,75,20,"""Manhattan""",20
161,75,21,"""Manhattan""",14
161,75,22,"""Manhattan""",19
161,79,0,"""Manhattan""",16
161,79,10,"""Manhattan""",14
161,79,11,"""Manhattan""",19
161,79,12,"""Manhattan""",26
161,79,13,"""Manhattan""",28
161,79,14,"""Manhattan""",35
161,79,15,"""Manhattan""",37
161,79,16,"""Manhattan""",40
161,79,17,"""Manhattan""",64
161,79,18,"""Manhattan""",58
161,79,19,"""Manhattan""",46
161,79,20,"""Manhattan""",51
161,79,21,"""Manhattan""",24
161,79,22,"""Manhattan""",18
161,79,23,"""Manhattan""",14
161,87,15,"""Manhattan""",18
161,87,17,"""Manhattan""",17
161,87,19,"""Manhattan""",16
161,87,20,"""Manhattan""",14
161,88,12,"""Manhattan""",14
161,88,14,"""Manhattan""",13
161,90,8,"""Manhattan""",11
161,90,10,"""Manhattan""",22
161,90,11,"""Manhattan""",21
161,90,12,"""Manhattan""",36
161,90,13,"""Manhattan""",36
161,90,14,"""Manhattan""",41
161,90,15,"""Manhattan""",49
161,90,16,"""Manhattan""",49
161,90,17,"""Manhattan""",54
161,90,18,"""Manhattan""",44
161,90,19,"""Manhattan""",35
161,90,20,"""Manhattan""",24
161,90,21,"""Manhattan""",30
161,90,22,"""Manhattan""",15
161,90,23,"""Manhattan""",14
161,100,0,"""Manhattan""",16
161,100,7,"""Manhattan""",13
161,100,8,"""Manhattan""",16
161,100,9,"""Manhattan""",35
161,100,10,"""Manhattan""",34
161,100,11,"""Manhattan""",50
161,100,12,"""Manhattan""",72
161,100,13,"""Manhattan""",67
161,100,14,"""Manhattan""",82
161,100,15,"""Manhattan""",99
161,100,16,"""Manhattan""",83
161,100,17,"""Manhattan""",108
161,100,18,"""Manhattan""",88
161,100,19,"""Manhattan""",55
161,100,20,"""Manhattan""",22
161,100,21,"""Manhattan""",21
161,100,22,"""Manhattan""",23
161,100,23,"""Manhattan""",21
161,107,0,"""Manhattan""",15
161,107,8,"""Manhattan""",12
161,107,9,"""Manhattan""",20
161,107,10,"""Manhattan""",32
161,107,11,"""Manhattan""",34
161,107,12,"""Manhattan""",39
161,107,13,"""Manhattan""",49
161,107,14,"""Manhattan""",45
161,107,15,"""Manhattan""",71
161,107,16,"""Manhattan""",75
161,107,17,"""Manhattan""",89
161,107,18,"""Manhattan""",86
161,107,19,"""Manhattan""",71
161,107,20,"""Manhattan""",48
161,107,21,"""Manhattan""",37
161,107,22,"""Manhattan""",35
161,107,23,"""Manhattan""",11
161,113,9,"""Manhattan""",11
161,113,10,"""Manhattan""",27
161,113,11,"""Manhattan""",41
161,113,12,"""Manhattan""",47
161,113,13,"""Manhattan""",59
161,113,14,"""Manhattan""",54
161,113,15,"""Manhattan""",69
161,113,16,"""Manhattan""",63
161,113,17,"""Manhattan""",83
161,113,18,"""Manhattan""",83
161,113,19,"""Manhattan""",47
161,113,20,"""Manhattan""",37
161,113,21,"""Manhattan""",29
161,113,22,"""Manhattan""",11
161,114,10,"""Manhattan""",11
161,114,11,"""Manhattan""",16
161,114,12,"""Manhattan""",27
161,114,13,"""Manhattan""",24
161,114,14,"""Manhattan""",19
161,114,15,"""Manhattan""",22
161,114,16,"""Manhattan""",25
161,114,17,"""Manhattan""",44
161,114,18,"""Manhattan""",27
161,114,19,"""Manhattan""",30
161,114,20,"""Manhattan""",21
161,114,21,"""Manhattan""",11
161,125,14,"""Manhattan""",13
161,125,16,"""Manhattan""",21
161,125,17,"""Manhattan""",12
161,125,18,"""Manhattan""",12
161,132,7,"""Manhattan""",14
161,132,8,"""Manhattan""",18
161,132,9,"""Manhattan""",15
161,132,10,"""Manhattan""",14
161,132,11,"""Manhattan""",23
161,132,12,"""Manhattan""",50
161,132,13,"""Manhattan""",44
161,132,14,"""Manhattan""",46
161,132,15,"""Manhattan""",42
161,132,16,"""Manhattan""",58
161,132,17,"""Manhattan""",44
161,132,18,"""Manhattan""",21
161,137,10,"""Manhattan""",12
161,137,11,"""Manhattan""",25
161,137,12,"""Manhattan""",24
161,137,13,"""Manhattan""",24
161,137,14,"""Manhattan""",30
161,137,15,"""Manhattan""",41
161,137,16,"""Manhattan""",38
161,137,17,"""Manhattan""",55
161,137,18,"""Manhattan""",51
161,137,19,"""Manhattan""",32
161,137,20,"""Manhattan""",20
161,137,21,"""Manhattan""",19
161,137,22,"""Manhattan""",19
161,137,23,"""Manhattan""",13
161,138,4,"""Manhattan""",11
161,138,6,"""Manhattan""",13
161,138,7,"""Manhattan""",20
161,138,8,"""Manhattan""",19
161,138,9,"""Manhattan""",26
161,138,10,"""Manhattan""",42
161,138,11,"""Manhattan""",25
161,138,12,"""Manhattan""",42
161,138,13,"""Manhattan""",28
161,138,14,"""Manhattan""",28
161,138,15,"""Manhattan""",34
161,138,16,"""Manhattan""",19
161,140,7,"""Manhattan""",11
161,140,8,"""Manhattan""",16
161,140,9,"""Manhattan""",28
161,140,10,"""Manhattan""",47
161,140,11,"""Manhattan""",39
161,140,12,"""Manhattan""",60
161,140,13,"""Manhattan""",68
161,140,14,"""Manhattan""",61
161,140,15,"""Manhattan""",52
161,140,16,"""Manhattan""",79
161,140,17,"""Manhattan""",86
161,140,18,"""Manhattan""",78
161,140,19,"""Manhattan""",69
161,140,20,"""Manhattan""",32
161,140,21,"""Manhattan""",22
161,140,22,"""Manhattan""",17
161,140,23,"""Manhattan""",14
161,141,0,"""Manhattan""",21
161,141,8,"""Manhattan""",11
161,141,9,"""Manhattan""",28
161,141,10,"""Manhattan""",45
161,141,11,"""Manhattan""",64
161,141,12,"""Manhattan""",82
161,141,13,"""Manhattan""",94
161,141,14,"""Manhattan""",97
161,141,15,"""Manhattan""",135
161,141,16,"""Manhattan""",121
161,141,17,"""Manhattan""",160
161,141,18,"""Manhattan""",159
161,141,19,"""Manhattan""",136
161,141,20,"""Manhattan""",77
161,141,21,"""Manhattan""",46
161,141,22,"""Manhattan""",40
161,141,23,"""Manhattan""",24
161,142,7,"""Manhattan""",13
161,142,8,"""Manhattan""",13
161,142,9,"""Manhattan""",33
161,142,10,"""Manhattan""",26
161,142,11,"""Manhattan""",64
161,142,12,"""Manhattan""",74
161,142,13,"""Manhattan""",74
161,142,14,"""Manhattan""",82
161,142,15,"""Manhattan""",107
161,142,16,"""Manhattan""",107
161,142,17,"""Manhattan""",171
161,142,18,"""Manhattan""",128
161,142,19,"""Manhattan""",77
161,142,20,"""Manhattan""",72
161,142,21,"""Manhattan""",44
161,142,22,"""Manhattan""",36
161,143,10,"""Manhattan""",18
161,143,11,"""Manhattan""",34
161,143,12,"""Manhattan""",30
161,143,13,"""Manhattan""",36
161,143,14,"""Manhattan""",53
161,143,15,"""Manhattan""",54
161,143,16,"""Manhattan""",75
161,143,17,"""Manhattan""",82
161,143,18,"""Manhattan""",69
161,143,19,"""Manhattan""",54
161,143,20,"""Manhattan""",36
161,143,21,"""Manhattan""",18
161,143,22,"""Manhattan""",11
161,144,10,"""Manhattan""",17
161,144,11,"""Manhattan""",25
161,144,12,"""Manhattan""",32
161,144,13,"""Manhattan""",29
161,144,14,"""Manhattan""",34
161,144,15,"""Manhattan""",27
161,144,16,"""Manhattan""",34
161,144,17,"""Manhattan""",35
161,144,18,"""Manhattan""",23
161,144,19,"""Manhattan""",25
161,144,20,"""Manhattan""",15
161,145,22,"""Manhattan""",18
161,148,0,"""Manhattan""",11
161,148,12,"""Manhattan""",14
161,148,13,"""Manhattan""",14
161,148,14,"""Manhattan""",11
161,148,15,"""Manhattan""",12
161,148,16,"""Manhattan""",19
161,148,17,"""Manhattan""",23
161,148,18,"""Manhattan""",18
161,148,19,"""Manhattan""",20
161,148,21,"""Manhattan""",11
161,151,14,"""Manhattan""",11
161,151,15,"""Manhattan""",21
161,151,16,"""Manhattan""",20
161,151,17,"""Manhattan""",15
161,151,18,"""Manhattan""",14
161,151,19,"""Manhattan""",17
161,151,20,"""Manhattan""",14
161,158,10,"""Manhattan""",14
161,158,11,"""Manhattan""",14
161,158,12,"""Manhattan""",22
161,158,13,"""Manhattan""",28
161,158,14,"""Manhattan""",30
161,158,15,"""Manhattan""",23
161,158,16,"""Manhattan""",29
161,158,17,"""Manhattan""",40
161,158,18,"""Manhattan""",34
161,158,19,"""Manhattan""",24
161,158,20,"""Manhattan""",12
161,161,0,"""Manhattan""",15
161,161,7,"""Manhattan""",26
161,161,8,"""Manhattan""",36
161,161,9,"""Manhattan""",54
161,161,10,"""Manhattan""",81
161,161,11,"""Manhattan""",89
161,161,12,"""Manhattan""",97
161,161,13,"""Manhattan""",79
161,161,14,"""Manhattan""",113
161,161,15,"""Manhattan""",104
161,161,16,"""Manhattan""",99
161,161,17,"""Manhattan""",119
161,161,18,"""Manhattan""",90
161,161,19,"""Manhattan""",65
161,161,20,"""Manhattan""",46
